,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,pub_rec,revol_bal,revol_util,annual_inc_joint,dti_joint,verification_status_joint,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m,mort_acc,pub_rec_bankruptcies,revol_bal_joint,inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,fico_avg_score,sec_cibil_score,credit_hist,sec_credit_hist,balance_annual_inc,sec_balance_annual_inc,inst_amnt_ratio,credit_line_ratio
2091953,1,14.08,5,22,10,4,11.4616427,1,1,2,40.27,0,10.26962261,50.5,11.88449592,37.4,1,0,4,0,0,28,11.46850325,34,0,3,9.130322664,42,0,0,1,0,0,11.0928542,0,1,11,82,3,13,707,687,9558,7550,0.250526316,0.164137931,0.034216807,0.513513514
2091962,1,12.62,5,24,0.5,4,10.46313191,1,1,8,20.27,0,8.697011618,38.4,11.28979441,11.61,1,1,6,2,3,3,11.2873665,108,0,0,8.697011618,96,0,3,6,2,0,9.092569836,4,0,7,96.8,1,6,727,567,5905,4840,0.102857143,0.045,0.033513889,0.565217391
2091981,1,12.62,5,24,0.5,4,10.18115717,0,0,2,16.77,0,7.264030143,95.1,11.07675885,22.63,0,0,1,0,0,40,8.441391478,38,0,1,7.264030143,45,0,0,0,2,0,9.343209045,0,3,10,75.4,6,10,712,707,4718,4718,0.416666667,0.170146945,0.033511818,0.1875
2092010,2,10.42,6,27,0.5,5,10.20362918,1,0,2,17.56,0,8.837826364,39.6,11.5327379,15.11,1,0,1,0,1,22,12.42239297,71.16996114,3,4,8.069968149,40,0,0,2,7,0,9.954133137,4,7,28,21.1,2,46,727,747,5540,9893,1.296296296,0.343137255,0.021454571,0.195652174
2092015,1,7.35,7,31,2,5,11.69525536,1,1,2,18.07,0,7.124478262,4.5,12.07254697,14.35,1,1,1,1,1,6,10.92814827,71.16996114,0,0,7.124478262,5,0,1,0,0,0,9.543736454,2,0,1,100,0,4,792,687,3195,3136,0.133333333,0.091428571,0.0310375,0.571428571
2092018,2,16.02,5,20,0.5,5,10.57134257,0,0,2,37.63,0,10.29940725,39.2,11.30221678,23.78,0,0,1,0,1,17,9.927887439,83,1,3,8.796792688,50,2,1,0,2,0,10.66338175,1,2,24,45.8,3,36,707,667,6117,5663,0.585897436,0.282098765,0.024329103,0.5
2092035,1,14.08,5,22,10,4,11.27721579,1,0,1,51.15,1,10.08813972,84.1,12.14950759,27.6,2,2,11,1,2,6,12.33027503,108,1,1,8.782169426,101,3,3,7,1,1,10.38545063,1,0,6,0,3,3,692,612,6728,4809,0.202531646,0.084656085,0.034216875,0.68
2092036,2,13.59,5,23,0.5,3,10.75419388,1,1,2,42.8,0,9.909519325,56,11.2355105,27.98,1,2,2,2,3,6,10.78149473,88,3,5,8.303999971,75,1,0,4,2,0,10.09423187,0,2,10,64,2,21,702,687,5387,9711,0.320341698,0.197959695,0.023056667,0.378378378
2092063,2,13.59,5,23,0.5,4,11.4616427,0,0,2,15.51,0,8.676587244,32.2,12.15478461,13.7,0,0,2,1,1,8,11.28216548,45,0,0,8.571113033,40,1,0,2,0,0,10.55032898,0,0,9,72,2,16,722,687,4779,4779,0.368421053,0.184210526,0.023056286,0.714285714
2092072,2,11.99,6,25,6,4,11.6439625,0,0,3,16.53,0,9.415075524,23.7,12.14950759,11.58,0,4,3,2,3,1,11.89956107,98,2,3,8.304247465,52,2,2,2,4,0,10.6283514,0,2,19,13.9,1,26,707,692,5602,7731,0.175438596,0.105820106,0.0222395,0.375
2092101,1,7.97,7,30,10,4,11.3504183,0,0,2,8.58,0,8.802522498,15.2,11.77529742,10.52,0,1,2,2,2,5,9.266342562,42,0,0,8.802522498,25,1,2,3,11,0,9.867186573,0,11,9,27.6,1,18,767,722,4687,5936,0.282352941,0.184615385,0.031322917,0.322580645
2092130,1,15.05,5,21,9,4,12.14950759,1,1,2,29.94,0,11.35026535,68.6,12.67294952,37.07,1,1,12,0,0,31,11.82607058,80,0,2,9.773891264,75,1,0,5,2,0,12.15977737,0,2,12,103.6,3,31,702,547,5359,6058,0.211640212,0.12539185,0.03469,0.680851064
2092131,1,19.03,4,17,0.5,4,9.903537551,1,0,2,81.69,1,9.083075021,48.4,11.3504183,35.63,2,0,4,0,3,16,10.26642783,74,1,3,7.547501683,66,0,0,1,0,1,9.793561073,1,1,18,42.5,5,20,702,687,3471,3926,0.75,0.176470588,0.036671333,0.608695652
2092161,1,16.02,5,20,7,3,10.83960052,1,1,1,34.64,0,10.13662104,66.4,11.14187628,25.6,1,0,3,1,3,12,10.18497548,70,0,3,9.252824984,68,4,0,6,0,0,10.58797232,0,0,3,0,0,8,692,662,4018,3592,0.470588235,0.347826087,0.035167083,0.555555556
2092193,1,7.97,7,30,10,4,11.22525673,2,0,2,30.82,0,8.374015422,69.9,12.30592251,22.98,2,0,4,0,2,14,11.42050311,72,2,2,0,72,0,0,0,6,0,9.539859923,0,1,24,68.5,12,12,707,637,7731,7336,0.133333333,0.045248869,0.031323,0.347826087
2092268,1,6.08,7,33,2,4,10.85901823,0,1,2,8.29,0,7.613818685,2.9,11.32901465,19.13,0,0,1,0,0,59,6.388561406,4,0,2,7.539027056,3,2,0,0,2,0,9.910512817,0,0,7,44.6,1,7,817,692,4018,3348,0.365384615,0.228365385,0.030458421,0.833333333
2092282,1,15.05,5,21,1,4,11.10621959,2,0,2,13.41,0,9.835690394,82.7,11.51156454,10.5,2,2,2,0,0,86,10.68418763,78,2,6,8.587278799,82,1,2,0,3,0,9.983222521,1,2,9,74.4,1,12,662,662,4901,3926,0.45056546,0.300411564,0.03469,0.516129032
2092314,1,12.62,5,24,10,4,10.83960052,0,0,2,8.33,0,7.576097341,31,11.82041752,7.88,0,1,0,0,0,55,0,71.16996114,3,3,0,31,0,0,1,2,0,8.852378887,2,3,6,52.4,1,18,702,687,6117,6117,0.354901961,0.133088235,0.033511602,0.277777778
2092325,1,15.05,5,21,0.5,4,10.35777457,0,0,1,30.48,0,9.87307989,77.9,11.34451865,30.6,0,0,2,0,1,22,10.60045244,96,0,1,8.653296274,89,1,2,0,2,0,10.85994086,0,3,19,65.5,5,18,702,712,6728,6728,0.317460317,0.118343195,0.03469,0.444444444
2092388,2,15.05,5,21,0.5,3,9.615872145,2,1,3,29.04,0,5.814130532,1.1,11.26447693,17.63,2,1,1,0,1,22,8.633552993,51,3,5,5.298317367,14,0,1,1,0,0,9.333265719,1,1,12,47.9,2,13,777,622,3684,3867,2.333333333,0.448717949,0.023816286,0.75
2092400,1,20,4,16,0.5,4,0,0,0,2,32.26145366,0,7.26612878,26.5,10.60908194,23.91,0,0,0,0,0,43,0,71.16996114,0,2,5.308267697,27,0,0,0,1,0,9.016634256,0,1,8,40.9,2,6,702,742,3837,2100,0,0.172839506,0.037164286,0.5
2092412,2,12.62,5,24,0.5,4,10.30898599,0,1,2,28.38,0,9.791997177,89,11.28979441,19.63,0,0,1,0,0,53,7.3524411,19,0,1,8.78186249,68,0,4,0,3,0,10.28667297,0,3,8,88.2,2,13,707,647,8309,11081,0.5,0.1875,0.022559333,0.3125
2092439,1,7.97,7,30,10,4,11.06665399,0,0,1,29.51,0,9.79160582,36.6,12.18075997,9.69,0,1,3,1,2,9,10.87242766,78,0,2,9.196849782,55,0,4,0,2,0,9.79160582,0,2,7,27.5,1,5,747,662,5571,4718,0.3125,0.102564103,0.031323,0.611111111
2092441,1,12.62,5,24,0.5,4,9.546884035,1,0,2,61.66,1,8.95493186,31.5,10.83960052,23.69,1,1,1,1,1,10,8.817445921,64,2,5,8.376781038,41,3,1,3,5,1,9.836278803,1,5,11,46.8,1,17,692,672,10684,10684,1.675,0.459803922,0.033511301,0.357142857
2092450,2,12.62,5,24,7,4,11.08215793,0,0,1,17.21,1,8.830689199,34,11.63071739,16.95,0,1,2,0,3,20,10.76563884,79,2,5,7.134890852,68,0,10,2,3,1,9.766177602,0,3,14,57.4,3,27,672,662,5387,4444,0.384615385,0.222222222,0.0225592,0.333333333
2092524,1,21.45,4,15,0.5,4,10.40429314,2,1,1,34.07,0,8.969796306,52.4,11.6526961,26.21,2,0,1,1,2,10,6.908754779,14,3,3,7.972121129,40,0,4,2,3,0,9.922113017,1,1,17,97.5,7,19,672,632,8220,8493,0.363636364,0.104347826,0.037906667,0.35483871
2092630,1,7.97,7,30,7,4,11.47933766,0,0,2,22.5,1,10.16558255,63.4,11.98125895,14.34,0,0,10,0,3,19,11.58287122,97,0,1,9.133783249,88,0,2,3,1,1,10.30464339,1,1,11,62.1,1,10,702,692,5206,7519,0.310250683,0.187814589,0.031322667,0.578947368
2092633,2,21.45,4,15,10,3,11.08215793,1,1,8,32.48,0,6.517671273,84.5,11.88504749,18.1,1,0,3,0,3,17,10.92045585,61,0,1,6.517671273,62,4,0,2,0,0,8.866158492,0,0,3,71.3,1,14,672,627,12327,4444,0.307692308,0.137854977,0.0273075,0.222222222
2092644,2,10.42,6,27,8,4,11.27721579,0,0,2,22.63,0,8.547334348,38.4,11.94471437,21.55,0,1,18,0,0,32,11.84881182,110,0,0,7.997663127,104,4,0,2,3,0,9.848925765,0,3,10,17,6,6,737,727,4840,16925,0.202531646,0.103896104,0.021454375,0.766666667
2092651,2,9.93,6,28,4,4,12.4292202,1,1,1,7.29,0,11.42319767,3.4,13.12236538,5.85,2,2,1,1,1,6,9.663007082,83,2,2,7.632401127,22,1,0,2,4,0,10.68327104,3,1,8,90.2,1,9,812,687,6789,4567,0.16,0.08,0.02121275,0.333333333
2092653,1,13.59,5,23,0.5,3,9.546884035,1,0,2,53,0,9.122164681,16.1,11.55215579,19.92,2,2,1,1,1,4,9.967213243,96,5,7,8.928772901,71,0,1,4,1,0,10.36659244,0,1,16,67.3,2,15,757,662,5359,2496,1.428571429,0.192307692,0.033979,0.692307692
2092660,1,10.91,6,26,10,4,11.73607702,0,0,2,33.68,0,8.23350314,4.9,11.96400745,31.3,0,2,5,1,3,11,11.87986455,80,2,3,6.818924065,44,1,4,3,5,0,10.12755068,3,0,20,2.5,4,27,757,737,6575,4656,0.154,0.122611465,0.032696623,0.403508772
2092737,1,10.91,6,26,0.5,3,10.81979828,0,0,2,17.91,0,9.08182495,31,11.15626481,14.07,0,1,1,0,0,41,8.264878263,13,2,2,8.365439636,22,1,0,2,0,0,9.376871243,1,0,2,88.8,0,2,747,642,5267,610,0.08,0.057142857,0.0326975,0.666666667
2092770,1,10.42,6,27,2,3,9.86271764,0,0,8,0,0,0,0,11.02583264,13.03,0,0,0,0,0,40,0,71.16996114,0,0,0,0,0,0,0,0,0,9.323758339,0,0,2,0,1,20,757,622,4840,3806,0.052083333,0.016276042,0.03247,0.285714286
2092794,1,13.59,5,23,3,4,11.68688718,2,0,2,25.91,0,9.445807673,51,12.03765991,18.7,2,1,3,2,3,2,11.49508731,68,0,1,8.817890201,60,1,1,3,0,0,10.42972382,0,3,6,39.2,0,11,702,597,4444,4444,0.084033613,0.059171598,0.033979,0.55
2092827,1,19.03,4,17,2,3,10.95269844,0,1,8,49.14,0,9.97222039,99.6,11.43071643,35.45,0,1,12,5,6,4,10.60542102,59,0,1,7.616775809,69,0,11,0,0,0,11.08601198,0,0,4,51.9,2,2,712,717,5510,1188,0.210132079,0.130283342,0.036671667,0.470588235
2092832,1,6.72,7,32,1,4,10.08585078,0,0,2,14.7,0,7.631916513,8.9,11.00211651,16.73,0,0,1,0,0,29,9.420520257,70,0,3,7.564238475,35,0,1,0,1,0,9.451795243,3,1,20,19.8,11,11,817,702,2649,3379,0.225,0.09,0.03075,0.692307692
2092852,2,9.93,6,28,0.5,4,10.71443999,0,1,1,22.48,0,8.666991557,10.1,11.27721579,27.34,0,2,2,2,2,3,10.52840942,95,3,4,8.380915173,45,0,1,1,2,0,10.70598229,0,0,18,71.4,9,13,772,677,10806,5936,0.426666667,0.243037975,0.021213021,0.418604651
2092861,2,12.62,5,24,0.5,4,11.22525673,1,1,3,18.34,0,10.3397728,27.1,11.37367489,15.81,0,0,2,0,2,13,10.49360483,74,1,1,9.772752247,50,0,2,1,6,0,10.7828238,0,2,6,72,1,3,782,632,5663,3837,0.4,0.344827586,0.022559333,0.423076923
2092870,1,9.93,6,28,0.5,3,11.69525536,0,0,2,20.29,0,10.17263644,63.5,12.38839837,19.29,0,0,1,0,1,17,11.1115221,71.16996114,2,3,8.986696696,41,2,0,1,4,0,10.58814883,1,4,18,72.3,6,25,687,637,6393,6393,0.333333333,0.166666667,0.0322345,0.25
2092885,2,15.05,5,21,10,4,10.64544871,1,1,2,45.69,0,8.183955717,8.7,11.45461816,33.97,1,1,3,0,0,48,10.69681938,95,0,5,7.516433303,18,3,2,5,5,0,9.516942329,0,0,10,69.9,7,12,757,582,7458,3714,0.380952381,0.169608311,0.02381625,0.5
2092912,2,13.59,5,23,4,4,10.73641841,2,0,1,47.17,1,10.0330674,61.2,11.31448672,31.95,2,1,4,2,4,3,10.1732093,69,2,2,8.964311948,65,0,6,3,1,1,10.74557185,0,1,8,76.7,3,4,692,647,2892,3867,0.304347826,0.170731707,0.023056429,0.764705882
2092954,2,11.99,6,25,4,3,10.71443999,0,1,2,6.77,0,8.226305988,60.3,11.22525673,14.8,0,0,1,0,1,15,9.071652852,81,0,0,8.058010801,74,0,1,0,0,0,9.502114062,1,0,9,55.5,3,12,732,602,3379,3653,0.222222222,0.133333333,0.02224,0.272727273
2092968,2,20,4,16,2,4,11.73607702,2,1,2,17.82,0,9.500170136,74.2,11.85652226,20.29,2,1,4,1,3,6,11.27393196,49,2,2,8.50471567,57,7,2,7,4,0,10.32167143,1,2,18,64.7,7,20,692,642,4444,4291,0.24,0.212765957,0.026494,0.444444444
2092974,2,21.45,4,15,0.5,4,10.46313191,1,1,2,13.72,0,9.11778639,67.5,11.5327379,18.66,1,0,6,0,0,87,8.605753368,47,0,1,8.786303878,58,0,0,0,0,0,10.43340967,1,1,8,103.2,2,10,672,642,4049,2557,0.388571429,0.133333333,0.027307353,0.526315789
2092995,1,9.44,6,29,0.5,5,12.10071769,2,1,3,7.59,0,9.01005849,28.2,12.36734505,7.36,0,3,4,2,3,2,11.34141328,92,2,2,8.900685319,77,4,0,5,8,0,9.904437102,0,2,3,56.6,0,6,737,687,5540,5724,0.222222222,0.170212766,0.032005,0.375
2093001,1,12.62,5,24,0.5,4,11.03490579,2,0,2,12.56,0,9.165238398,45.1,11.48247657,16.55,2,0,2,0,1,14,9.592946186,57,1,2,8.986071187,52,1,0,0,2,0,9.778830948,0,2,8,88.2,3,10,742,602,6209,4414,0.032258065,0.020618557,0.033515,0.7
2093018,1,21.45,4,15,0.5,5,10.91510665,1,0,2,29.59,0,9.922799864,83.6,11.67844838,18.56,1,2,8,2,6,5,10.93149853,93,0,0,8.868976189,89,0,0,0,3,0,10.30229723,1,2,3,102.5,2,4,672,597,4901,2527,0.563636364,0.262711864,0.037906774,0.576923077
2093020,2,14.08,5,22,0.5,3,10.71443999,0,0,2,8.59,0,9.264639145,30.2,11.59911234,4.91,0,2,0,0,0,45,0,71.16996114,2,2,8.334711622,30,0,0,0,0,0,9.753129671,1,0,9,62.1,0,17,727,657,2040,11019,0.333333333,0.137614679,0.02331,0.538461538
2093030,1,16.02,5,20,3,3,10.93312483,0,0,1,17.37,0,9.387146748,87.7,11.51293546,10.55,0,1,1,0,1,18,9.596962392,80,1,2,8.131824785,83,1,0,0,0,0,9.539572174,0,0,3,94.7,0,5,662,637,2192,1584,0.196428571,0.11,0.035167273,0.714285714
2093055,2,15.05,5,21,0.5,4,10.59665973,0,0,5,15.64,0,6.429719478,5.2,11.66993776,21.41,0,1,3,1,1,6,11.93442795,101,0,4,0,75,0,7,1,1,0,10.41870352,1,3,11,63.2,6,10,697,667,3075,3410,0.3,0.102564103,0.023816667,0.333333333
2093067,1,10.91,6,26,0.5,5,10.26816539,1,0,2,18.71,0,9.246961555,25.3,11.06352414,28.44,2,0,0,0,0,124,0,71.16996114,0,1,9.029537661,25,0,2,0,1,0,10.70625118,2,0,11,47.9,1,13,782,657,7670,1887,0.868055556,0.39184953,0.0326964,0.545454545
2093068,1,7.35,7,31,10,5,10.81979828,1,0,2,42.99,0,9.398726833,28,11.55215579,32.71,1,0,6,2,5,10,11.67111654,92,0,5,8.099857911,52,2,7,4,1,0,10.57584512,2,1,18,49.2,9,15,722,672,4809,5328,0.192,0.092307692,0.0310375,0.59375
2093104,1,11.99,6,25,3,3,10.71443999,0,1,2,25.68,0,8.544613787,55.2,11.8277435,17.45,0,0,1,0,1,17,10.44993125,71.16996114,0,3,8.192847135,55,5,0,2,3,0,8.9607245,1,0,7,96.1,3,9,677,552,5084,7001,0.213333333,0.070072993,0.033210417,0.24
2093120,2,18.06,4,18,2,3,10.64544871,2,1,2,11.91,0,9.162095059,40.5,11.31448672,18.13,2,2,0,0,0,40,0,71.16996114,3,4,7.432483808,41,0,1,0,0,0,10.10516229,0,0,8,68.7,2,6,702,687,3561,6575,0.571428571,0.292682927,0.02542625,0.9
2093160,1,19.03,4,17,6,4,10.81478584,2,0,3,25.74,0,9.424241342,82.6,11.65051984,26.77,2,1,9,0,0,41,10.66314787,72,1,2,8.116715625,75,0,5,1,1,0,10.31860592,0,1,16,66.7,12,10,692,687,3653,4840,0.121105528,0.052505447,0.036672199,0.428571429
2093161,1,13.59,5,23,5,4,11.23850178,0,0,1,22.12,0,9.842143922,47.7,11.93164238,17.7,0,0,3,1,1,9,10.27384348,50,2,3,9.256173788,46,0,0,3,4,0,10.28643435,0,4,8,62.1,2,9,717,672,7670,5540,0.302631579,0.151315789,0.03397913,0.545454545
2093188,2,21.45,4,15,10,4,11.51293546,0,1,2,9.18,0,9.173987543,55.7,12.0435596,27,0,1,1,0,1,23,10.09460366,94,1,1,7.996317232,79,4,3,3,6,0,10.52007761,2,6,20,74.2,8,29,687,677,12267,10897,0.1,0.058823529,0.027308,0.424242424
2093260,2,24.85,3,12,3,4,10.91510665,0,0,2,28.69,0,7.331060305,56.5,11.38510346,18.3,0,1,4,1,4,3,10.60561925,77,1,4,6.862757913,73,1,1,2,1,0,9.34940642,0,1,4,36.9,1,3,672,627,3106,854,0.272727273,0.170454545,0.029264,0.692307692
2093299,1,14.08,5,22,0.5,4,10.2399955,0,0,2,36.48,1,9.040619097,81.9,11.63515195,17.08,0,1,2,0,2,19,9.07760866,47,2,2,8.282988693,60,0,0,2,0,1,10.05203686,1,1,13,57.7,3,11,667,632,3195,2465,0.714285714,0.17699115,0.0342165,0.75
2093302,1,12.62,5,24,8,5,10.34177474,0,0,2,28.53,0,8.252706677,13.7,10.93312483,31.48,0,1,2,1,1,4,10.01561015,65,0,0,7.367708572,42,1,0,2,0,0,9.646076003,0,0,11,58.1,6,9,767,692,2437,1431,0.258064516,0.142857143,0.03351125,0.555555556
2093315,1,11.99,6,25,10,4,11.8706069,0,0,1,8.21,0,8.600982717,48.2,12.14420256,11.84,0,0,0,0,0,111,0,71.16996114,1,4,7.932003152,48,0,0,0,5,0,11.0334693,0,5,5,39.1,0,3,702,617,8097,8097,0.160839161,0.122340426,0.033209565,0.466666667
2093330,2,29.69,2,8,0.5,3,11.4616427,1,1,8,34.32,0,8.289288323,62.2,11.90497431,29.68,2,2,4,2,7,6,11.55604242,92,0,1,0,89,22,0,13,0,0,9.805599052,3,0,13,81,3,11,682,657,4779,3714,0.136842105,0.087837838,0.032163846,0.411764706
2093360,2,9.93,6,28,10,4,11.51293546,0,0,4,0.62,0,6.541029999,3.6,11.98293534,0.39,0,0,0,0,0,46,0,71.16996114,0,0,6.340359304,4,0,1,0,1,0,6.541029999,0,0,10,3,5,6,822,752,6301,2437,0.4,0.25,0.02121275,0.625
2093390,1,18.06,4,18,2,4,9.852246888,1,0,8,51.16,0,9.970819045,81,11.25157369,21.04,1,1,1,0,1,20,9.531408863,57,0,1,9.136586183,69,0,3,2,3,0,10.67876756,0,3,10,93.6,0,11,697,657,5783,5783,0.684210526,0.168831169,0.036183077,0.529411765
2093427,2,18.06,4,18,10,5,10.93312483,2,0,2,31.95,0,8.856660937,62.1,11.55215579,22.71,2,0,4,0,2,14,10.88094864,72,1,6,7.950502435,70,2,3,1,0,0,9.770870028,1,0,15,71.7,4,11,717,637,3957,1584,0.357142857,0.192307692,0.0254265,0.722222222
2093439,1,17.09,4,19,0.5,3,10.46313191,0,1,8,22.15,0,9.84347212,50.2,12.20607765,8.72,0,1,0,0,0,179,0,71.16996114,6,10,7.998671361,50,0,0,3,0,0,9.886188788,0,0,3,82.2,1,3,677,557,5449,3592,0.714285714,0.125,0.0356976,0.818181818
2093455,2,9.44,6,29,0.5,5,11.22525673,0,0,2,13.38,0,11.63883539,6.6,12.12269647,9.64,0,5,0,0,0,28,0,71.16996114,5,8,7.958227192,7,0,0,4,0,0,10.16242287,0,0,13,15,0,17,757,577,12176,12176,0.266666667,0.108695652,0.020973,0.541666667
2093458,1,15.05,5,21,0.5,4,11.84940484,2,1,2,11.55,0,10.88991983,33.6,12.10901644,10.41,2,1,1,0,0,38,9.903187508,71.16996114,3,6,8.280204233,34,0,4,2,2,0,9.699472382,1,0,6,86,3,7,697,607,11992,11992,0.041428571,0.031955923,0.034691379,0.342105263
2093467,1,7.97,7,30,0.5,4,11.3504183,1,1,2,6.25,0,8.39705739,40.3,11.8706069,10.67,2,0,1,0,1,15,8.507344855,21,2,4,7.090076836,27,0,1,1,1,0,9.65598727,2,1,13,74.4,3,11,707,617,8189,5237,0.047058824,0.027972028,0.031325,0.7
2093492,1,10.91,6,26,0.5,3,10.49130199,1,1,1,40.9,0,9.716012741,42.5,11.12727769,27,1,1,2,1,2,7,10.85853735,84,1,5,9.364348184,68,0,0,0,0,0,10.21606953,0,0,9,54.9,2,7,727,677,3257,1188,0.222222222,0.117647059,0.03269625,0.916666667
2093511,2,9.93,6,28,5,4,10.95082409,0,0,2,30.32,0,11.32330131,22.7,12.1114927,21.9,0,2,1,1,1,6,10.33123587,55,2,3,9.290536914,36,1,3,0,4,0,11.28042578,0,4,26,19,6,34,772,767,9376,7458,0.701754386,0.219840616,0.02121275,0.411764706
2093515,2,17.09,4,19,0.5,4,10.77897712,1,0,2,45.85,0,11.2431488,32,11.60368896,27.88,1,0,1,0,1,16,8.821142236,56,0,2,9.07463519,42,0,4,0,2,0,11.14921152,0,2,15,58.7,0,22,737,702,15767,15859,0.833333333,0.365296804,0.024901,0.666666667
2093519,2,14.08,5,22,6,4,9.615872145,2,0,2,63.12,1,8.395929104,38.5,11.22525673,13.3,2,2,1,0,2,18,10.44949691,63,1,2,8.165079259,45,0,3,2,5,1,8.968778235,0,5,7,36.8,2,6,697,672,1341,3926,0.8,0.16,0.02331,0.5
2093526,1,7.35,7,31,0.5,4,10.59665973,0,0,2,27.15,0,8.603187385,37.6,11.27721579,36.17,0,0,2,0,1,13,10.74209778,81,0,0,8.541690663,72,0,3,0,1,0,10.25012226,0,0,11,96.4,4,9,767,707,6636,5114,0.2,0.101265823,0.0310375,0.375
2093533,1,12.62,5,24,0.5,4,10.30898599,1,0,2,53.44,0,9.295600216,66,11.15626481,22.9,1,1,2,1,2,5,11.34045126,78,2,2,8.912877288,72,0,1,0,7,0,9.295600216,0,1,5,43.1,2,2,677,647,4171,2983,0.46,0.197142857,0.033511594,0.35
2093558,2,19.03,4,17,2,4,10.79959599,0,0,2,26.5,0,9.658609509,35.2,11.39640288,22.23,0,3,3,0,0,32,11.01094395,62,3,8,8.908424139,48,1,8,1,1,0,10.12294432,2,1,9,56.9,1,8,692,687,6514,7366,0.408163265,0.224719101,0.0259575,0.298245614
2093575,2,11.99,6,25,0.5,4,11.00211651,0,0,2,3.1,0,8.125630988,30.7,11.08215793,11.98,0,0,0,0,0,67,0,71.16996114,2,4,7.673688129,31,0,1,1,2,0,9.43340392,1,2,20,40,1,38,707,672,7944,10837,0.233333333,0.215384615,0.02224,0.391304348
2093583,1,6.08,7,33,10,4,11.22525673,0,0,2,32.62,0,8.872206756,40.5,11.6526961,23.8,0,0,4,0,3,17,11.29143055,65,0,0,7.983781069,60,0,5,1,1,0,9.912893181,0,0,11,48.9,4,9,752,697,5844,2437,0.266666667,0.173913043,0.0304585,0.47826087
2093607,2,11.99,6,25,4,3,10.81979828,1,1,10,40.68,0,9.37627845,15.5,11.84940484,14.74,1,2,4,2,2,1,11.08298834,92,2,9,8.42002128,53,2,0,2,0,0,10.48438946,0,0,19,17.7,1,30,752,677,7458,11658,0.4,0.142857143,0.0222395,0.675675676
2093633,2,7.35,7,31,10,4,12.07016701,2,0,1,12.78,0,11.06551273,0.6,12.46683948,18.08,2,0,3,0,1,19,10.83710727,75,1,1,6.146329258,29,0,0,0,4,0,11.4642393,0,2,11,97,1,13,847.5,657,16620,5814,0.171837053,0.115569527,0.019967,0.636363636
2093638,1,14.08,5,22,1,4,11.5327379,0,1,3,34.29,1,10.12330558,69,12.41714766,17.78,0,2,11,1,4,11,12.27750454,75,2,3,8.588583188,73,3,0,8,6,1,10.89215476,0,3,28,62.1,5,27,682,677,3745,4748,0.058823529,0.024291498,0.034216667,0.471698113
2093656,2,9.44,6,29,0.5,4,11.28979441,2,0,2,20.99,0,10.35019057,20.3,11.81303746,25.53,0,0,1,1,1,9,9.978409479,85,1,3,8.494129252,30,0,7,1,3,0,10.95816537,1,1,16,66.4,2,17,742,602,8646,8281,0.375,0.222222222,0.020972667,0.519230769
2093665,2,17.09,4,19,3,3,10.59915655,2,0,2,10.12,0,7.106606138,11.6,11.15769234,9.77,2,0,1,0,1,13,9.973013615,87,0,3,7.106606138,65,1,0,0,0,0,9.021839764,0,0,10,32.8,1,10,702,727,2223,1341,0.498753117,0.285306705,0.024901,0.818181818
2093672,1,10.91,6,26,10,3,11.28979441,0,0,2,13.76,1,8.685246776,37.9,11.60824474,10.78,0,0,2,0,4,19,9.865058526,60,1,7,5.459585514,53,1,2,0,1,1,8.929435284,0,2,4,40.7,0,5,717,632,3714,3957,0.09375,0.068181818,0.032697333,0.636363636
2093711,1,26.3,3,10,8,4,10.64544871,2,0,2,30.7,0,9.169726689,40.5,11.42955473,24.15,2,2,0,0,0,105,0,71.16996114,3,6,7.60190196,44,1,0,3,1,0,10.58365081,3,0,10,42.3,1,12,677,642,7915,12754,0.833333333,0.380434783,0.040450857,0.459459459
2093712,2,23.88,3,13,0.5,4,10.91510665,0,1,2,38.93,1,7.83991936,59,11.69525536,22.65,0,0,4,0,1,13,11.2426641,69,0,1,6.620073207,68,2,0,0,1,1,9.209139651,0,1,9,94.3,4,4,692,662,5237,4414,0.363636364,0.166666667,0.0286985,0.533333333
2093713,1,16.02,5,20,0.5,4,11.69525536,1,1,2,14.25,0,10.25012226,100.7,12.36734505,16.12,2,0,2,0,1,21,10.22015788,55,0,0,9.630956784,71,0,0,0,1,0,11.28652662,2,1,7,89.5,2,7,732,582,9467,7823,0.16,0.081702128,0.035167188,1
2093734,2,30.75,2,5,0.5,5,11.69525536,0,0,2,13.19,0,9.327589932,82.7,12.0435596,16.71,0,0,6,0,4,13,10.95465877,106,1,1,7.906915489,102,0,2,1,3,0,10.39013318,4,0,19,70.4,8,19,682,587,8827,3318,0.1,0.070588235,0.032815833,0.789473684
2093809,1,13.59,5,23,0.5,4,10.71443999,2,1,7,52.11,0,9.257891674,71.3,11.4616427,32.78,2,1,4,3,7,6,11.27693727,81,2,4,8.59858883,76,2,7,3,2,0,10.47109985,2,2,14,48.7,4,11,682,622,2710,3379,0.177777778,0.084210526,0.03398,0.55
